
*** PROCESSO PAI ***

Linux 6.14.3 (ricardoPC) 	30/04/2025 	_x86_64_	(12 CPU)

19:40:56      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
19:41:31        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:41:32        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:41:33        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:41:34        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:41:35        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:41:36        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:41:37        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:41:38        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:41:39        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:41:40        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:41:41        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:41:42        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:41:43        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:41:44        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:41:45        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:41:46        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:41:46      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
19:41:47        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:41:48        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:41:49        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:41:50        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:41:51        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:41:52        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:41:53        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:41:54        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:41:55        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:41:56        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:41:57        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:41:58        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:41:59        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:00        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:01        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:02        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:03        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:04        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:05        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:06        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:07        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:08        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:09        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:10        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:11        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:12        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:13        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:14        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:15        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:16        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:17        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:18        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:19        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:20        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:21        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:22        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:23        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:24        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:25        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:26        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:27        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:28        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:29        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:30        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:31        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:32        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:33        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:34        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:35        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:36        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:36      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
19:42:37        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:38        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:39        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
19:42:40        0     12222    0,00    0,00    0,00    0,00    0,00     5  signalping_2pro
